4.29335186083e-08, -3.94168556969e-08, -1.66977016139e-08, 8.8135786847e-08, 2.87963419333e-08, -2.52187702286e-07, 3.02695428066e-07, 3.4997607162e-07, -2.89276984041e-07, 2.7142956471e-07, 8.37680826827e-07, -3.08969566495e-07, 2.53807293379e-06, 1.8449442909e-07, 6.70120068095e-06, -1.16145236353e-06, 4.37380350263e-06, 5.26286468849e-06, -2.92866891571e-05, -6.03939437499e-06, -1.22133455035e-05, -1.53896956176e-06, -1.48344908544e-05, -1.4656246234e-05, -1.22661029841e-06, -3.26808407028e-06, 1.25567237034e-06, 
-1.83828823498e-08, 2.47119052897e-08, -6.39389886111e-08, -4.35792813895e-08, -2.81220657239e-09, 5.75810068611e-08, -8.62522991498e-08, -1.33176913121e-07, 2.66587200157e-07, -5.62995131578e-08, -3.08969566495e-07, 4.26054058164e-07, -4.22536007317e-06, 8.52604500687e-07, -4.50552738308e-06, 2.18202126647e-06, -1.67133942779e-06, -4.99419420576e-06, 1.00388137201e-05, 2.61637069914e-06, 3.86021888514e-06, -6.11868457709e-07, 7.96336354548e-06, 6.09801520074e-06, 7.54332897113e-07, 1.30411552756e-06, -2.04687080117e-08, 
-5.14407136984e-07, 2.55879494712e-07, 1.95207240485e-06, -1.14874036025e-06, -1.06703194599e-07, -1.19897799813e-07, 1.54359040208e-06, 1.90821458228e-06, -2.86464475445e-06, 4.016935109e-06, 2.53807293379e-06, -4.22536007317e-06, 0.000253742892393, -4.84382925015e-05, 0.00011686373578, -6.22104002376e-05, -4.16554569429e-05, 0.000138202606357, -9.59502425221e-05, -0.000101208062922, -7.1432320218e-05, -1.73515258415e-05, -0.000195057184704, -0.000110504146378, -1.2703006759e-05, -4.26056821149e-05, -1.87929019463e-05, 
2.57344216303e-07, -4.21793897537e-07, -1.1801673354e-06, 1.08553741595e-07, 2.13317841261e-07, -4.54172391374e-07, -1.74742830112e-06, -5.43126944812e-07, 9.4322618925e-07, -2.40102604392e-06, 1.8449442909e-07, 8.52604500687e-07, -4.84382925015e-05, 7.01209630703e-05, -3.42598719258e-05, 1.41794707801e-05, 4.91456706863e-06, -4.56356304343e-05, 4.94020931542e-06, 3.94098174648e-05, 2.77960506393e-05, -2.44202158861e-05, 5.18763273829e-05, 5.53880891627e-05, 5.58152959897e-07, 2.87903761965e-06, 3.4280847478e-06, 
-1.12355824962e-07, -8.95353211858e-07, 9.65535920331e-07, 1.29450302963e-07, -1.37247734463e-07, -9.48365267933e-07, 2.80961847854e-06, 1.44817947558e-06, -5.62994319484e-06, 2.75523833633e-06, 6.70120068095e-06, -4.50552738308e-06, 0.00011686373578, -3.42598719258e-05, 0.000218176905001, -1.56327452552e-05, 2.23939697769e-06, 0.000165429429464, -0.000115884990954, -0.000112165338159, -2.60359950284e-05, 3.67006034956e-06, -0.000224161526921, -9.94974257184e-05, -3.71214099178e-05, 4.41755564209e-06, -2.2321019435e-05, 
1.99012606482e-07, 1.0860097446e-06, -1.20643819719e-06, 1.51830452024e-06, -1.81973832553e-07, 1.40262059323e-06, -1.85906820967e-07, -1.34147108002e-06, 9.9888132619e-07, -1.29952373951e-06, -1.16145236353e-06, 2.18202126647e-06, -6.22104002376e-05, 1.41794707801e-05, -1.56327452552e-05, 0.000118196942198, -3.02828042188e-05, -4.5478675851e-05, 1.83434376594e-06, -1.95026319497e-05, -7.17301176384e-05, 3.17164742112e-05, 1.87862967062e-05, -2.51412315902e-05, -5.42169254839e-06, 2.55275737766e-05, 2.46538015783e-05, 
2.91549297726e-07, -1.03630277746e-06, 3.30857154785e-07, -6.0496641038e-07, 1.0531163239e-06, -1.64983755804e-06, 1.5997706424e-06, 3.93264016685e-06, -1.08939397272e-06, 6.20735700949e-08, 4.37380350263e-06, -1.67133942779e-06, -4.16554569429e-05, 4.91456706863e-06, 2.23939697769e-06, -3.02828042188e-05, 0.000257295218287, 1.49994397435e-05, -0.000309369594781, 4.51458406542e-05, -0.000247332835351, -1.86182842304e-05, 4.20325772357e-05, -0.000133354467085, 1.64043052058e-05, 5.51279372273e-05, -2.29318322767e-06, 
-3.21571371887e-07, -1.12571925695e-06, 1.25260971946e-06, -9.51853493068e-07, 8.11606622722e-08, -8.50336514914e-07, 2.17553530093e-06, 1.78675085887e-06, -5.57140808117e-06, 3.54882522543e-06, 5.26286468849e-06, -4.99419420576e-06, 0.000138202606357, -4.56356304343e-05, 0.000165429429464, -4.5478675851e-05, 1.49994397435e-05, 0.000199258198394, -0.000138323621184, -7.3763866187e-05, -1.35232356315e-05, 8.80553758243e-06, -0.000185485269065, -5.4580687989e-05, -2.72371910828e-05, -1.45858231204e-06, -3.15390738779e-05, 
-2.03076757971e-06, 4.58614645401e-07, 1.90629237096e-06, -1.89818260811e-07, -4.24923828042e-06, 1.22753121668e-05, -1.81866678433e-05, -2.07154155146e-05, 7.26288896331e-06, -2.08224973123e-05, -2.92866891571e-05, 1.00388137201e-05, -9.59502425221e-05, 4.94020931542e-06, -0.000115884990954, 1.83434376594e-06, -0.000309369594781, -0.000138323621184, 0.00227272536206, 0.000399589010003, 0.00106839150466, 7.60989030695e-05, 0.000576803099025, 0.00101127009366, -1.17857782377e-05, 0.000284726272079, -0.000128118292391, 
-3.77217144032e-07, -3.59350776423e-07, -1.43603200352e-06, -1.59192982105e-06, -8.12786277595e-07, 1.90315867619e-06, -6.50411510561e-06, -5.4384236572e-06, 2.88074944298e-06, -7.90092753424e-06, -6.03939437499e-06, 2.61637069914e-06, -0.000101208062922, 3.94098174648e-05, -0.000112165338159, -1.95026319497e-05, 4.51458406542e-05, -7.3763866187e-05, 0.000399589010003, 0.000434299523654, 0.000245400895116, 4.84970733538e-05, 0.000287597715575, 0.000322700623577, 2.72110693476e-05, 0.000104686010204, -6.84376832736e-05, 
-8.74681176222e-07, -3.76799663458e-07, -1.6835179663e-07, -1.47401274687e-06, -3.84963186212e-06, 2.2164909491e-06, -3.16714512279e-06, -1.30935731477e-05, 1.01307962191e-06, -4.4728603776e-06, -1.22133455035e-05, 3.86021888514e-06, -7.1432320218e-05, 2.77960506393e-05, -2.60359950284e-05, -7.17301176384e-05, -0.000247332835351, -1.35232356315e-05, 0.00106839150466, 0.000245400895116, 0.00132328016183, -8.35571539667e-05, 0.000223040444452, 0.000939371431905, -9.54101944895e-06, 0.000103491468874, -0.000156792893681, 
-4.63197900822e-07, -1.71206148106e-07, 1.00836625042e-07, 1.44177940142e-06, 4.7497276839e-07, 1.45836470753e-06, -2.22160059574e-06, -4.07636524515e-07, -1.01261419612e-06, -7.47184804606e-07, -1.53896956176e-06, -6.11868457709e-07, -1.73515258415e-05, -2.44202158861e-05, 3.67006034956e-06, 3.17164742112e-05, -1.86182842304e-05, 8.80553758243e-06, 7.60989030695e-05, 4.84970733538e-05, -8.35571539667e-05, 0.000215262928611, 2.85055021174e-05, -3.51793560564e-05, 5.38359652866e-06, 5.59091517568e-05, -1.89512798501e-05, 
-8.68688782065e-07, -6.46737972075e-07, -1.34819966494e-06, -2.09787433547e-06, 2.18053071143e-07, 4.23584110241e-06, -8.55943381642e-06, -7.0952549167e-06, 8.04407924998e-06, -8.52278351692e-06, -1.48344908544e-05, 7.96336354548e-06, -0.000195057184704, 5.18763273829e-05, -0.000224161526921, 1.87862967062e-05, 4.20325772357e-05, -0.000185485269065, 0.000576803099025, 0.000287597715575, 0.000223040444452, 2.85055021174e-05, 0.000544005697312, 0.000416654990704, 4.55764601307e-05, 0.000139574200127, -5.49162081153e-05, 
-1.31925670927e-06, -2.00721103971e-06, -1.70144642892e-06, -3.29255730917e-06, -1.96124126965e-06, 3.84275061267e-06, -8.97279355387e-06, -1.30882483179e-05, 3.63456413779e-06, -7.46643980841e-06, -1.4656246234e-05, 6.09801520074e-06, -0.000110504146378, 5.53880891627e-05, -9.94974257184e-05, -2.51412315902e-05, -0.000133354467085, -5.4580687989e-05, 0.00101127009366, 0.000322700623577, 0.000939371431905, -3.51793560564e-05, 0.000416654990704, 0.00100652006854, 5.57611239452e-07, 0.00020359034386, -0.00017717967513, 
-1.53385330571e-07, 3.8938505871e-07, 4.16221259229e-07, -5.62559528073e-07, 2.94401963169e-07, 6.36174261582e-07, -2.67956373858e-07, 7.34767732752e-08, 1.33332059833e-06, -1.09566605144e-08, -1.22661029841e-06, 7.54332897113e-07, -1.2703006759e-05, 5.58152959897e-07, -3.71214099178e-05, -5.42169254839e-06, 1.64043052058e-05, -2.72371910828e-05, -1.17857782377e-05, 2.72110693476e-05, -9.54101944895e-06, 5.38359652866e-06, 4.55764601307e-05, 5.57611239452e-07, 2.93702201404e-05, -7.20807980982e-06, -2.41264227874e-05, 
-2.87953691577e-07, -1.09996873607e-06, -9.98149630289e-07, 2.47365493483e-07, -3.44010495701e-07, 1.49064137245e-06, -2.41544557921e-06, -3.25065053666e-06, -3.08878107508e-07, -2.99402404037e-06, -3.26808407028e-06, 1.30411552756e-06, -4.26056821149e-05, 2.87903761965e-06, 4.41755564209e-06, 2.55275737766e-05, 5.51279372273e-05, -1.45858231204e-06, 0.000284726272079, 0.000104686010204, 0.000103491468874, 5.59091517568e-05, 0.000139574200127, 0.00020359034386, -7.20807980982e-06, 0.000178746923465, -6.0820395363e-05, 
4.72777672434e-07, 7.1271652685e-07, -2.32978816653e-07, 1.47052520503e-06, 9.59991983993e-08, -7.90265489012e-07, 7.25637101618e-07, 1.59544837815e-06, 6.61034730618e-08, -7.42294795219e-07, 1.25567237034e-06, -2.04687080117e-08, -1.87929019463e-05, 3.4280847478e-06, -2.2321019435e-05, 2.46538015783e-05, -2.29318322767e-06, -3.15390738779e-05, -0.000128118292391, -6.84376832736e-05, -0.000156792893681, -1.89512798501e-05, -5.49162081153e-05, -0.00017717967513, -2.41264227874e-05, -6.0820395363e-05, 0.000123734226574, 
